#序号,经度,纬度,航向角(度)
#bridge_4B-3A
439,110.64727062,35.60450956,89.90
440,110.64741822,35.60450976,1.90
#south_11
441,110.64742797,35.60474876,89.90
442,110.64776155,35.60474924,179.90
443,110.64776157,35.60473842,269.90
444,110.64742800,35.60473794,179.90
445,110.64742802,35.60472712,89.90
446,110.64776160,35.60472760,179.90
447,110.64776162,35.60471678,269.90
448,110.64742804,35.60471630,179.90
449,110.64742807,35.60470548,89.90
450,110.64776164,35.60470596,179.90
451,110.64776167,35.60469514,269.90
452,110.64742809,35.60469466,179.90
453,110.64742811,35.60468384,89.90
454,110.64776169,35.60468432,179.90
455,110.64776171,35.60467350,269.90
456,110.64742814,35.60467302,179.90
457,110.64742816,35.60466220,89.90
458,110.64776174,35.60466268,179.90
459,110.64776176,35.60465186,269.90
460,110.64742818,35.60465138,179.90
461,110.64742821,35.60464056,89.90
462,110.64776178,35.60464104,179.90
463,110.64776181,35.60463022,269.90
464,110.64742823,35.60462974,179.90
465,110.64742825,35.60461892,89.90
466,110.64776183,35.60461940,179.90
467,110.64776185,35.60460858,269.90
468,110.64742828,35.60460810,179.90
469,110.64742830,35.60459728,89.90
470,110.64776188,35.60459776,179.90
471,110.64776190,35.60458694,269.90
472,110.64742832,35.60458646,179.90
473,110.64742835,35.60457564,89.90
474,110.64776192,35.60457612,179.90
475,110.64776195,35.60456530,269.90
476,110.64742837,35.60456482,179.90
477,110.64742839,35.60455400,89.90
478,110.64776197,35.60455449,179.90
479,110.64776199,35.60454367,269.90
480,110.64742842,35.60454318,179.90
481,110.64742844,35.60453236,89.90
482,110.64776202,35.60453285,179.90
483,110.64776203,35.60452840,269.90
484,110.64742845,35.60452791,89.90
485,110.64776203,35.60452840,0.13
#back_11B-10A
486,110.64776265,35.60475014,359.63
487,110.64776183,35.60485292,359.73
#back_9A-8B
488,110.64776099,35.60500043,359.87
489,110.64776029,35.60525247,359.63
#back_7A-7bA
490,110.64776001,35.60528695,269.85
491,110.64741624,35.60528620,0.00
#back_7bA-6A
492,110.64741624,35.60528620,0.14
493,110.64741690,35.60550265,359.88
#back_6B-5A
494,110.64741642,35.60568374,359.97
495,110.64741640,35.60571754,359.77
#back_5B-4A
496,110.64741549,35.60589857,0.21
497,110.64741564,35.60593336,0.21
