序号,经度,纬度,航向角(度)
327,110.64693058,35.60352488,89.84
328,110.64709230,35.60352524,359.84
329,110.64709227,35.60353426,269.84
330,110.64693055,35.60353390,269.84
331,110.64676882,35.60353354,269.84
332,110.64660710,35.60353318,359.84
333,110.64660707,35.60354220,89.84
334,110.64676879,35.60354256,89.84
335,110.64693052,35.60354291,89.84
336,110.64709224,35.60354327,359.84
337,110.64709221,35.60355229,269.84
338,110.64693049,35.60355193,269.84
339,110.64676876,35.60355157,269.84
340,110.64660704,35.60355121,337.05
#back_W16A-W15B_stop
341,110.64660481,35.60355549,359.52
342,110.64660367,35.60366665,359.85
#back_W16A-W15B_stop_mid
343,110.64660340,35.60374759,359.85
#back_W15A-W14B
344,110.64660314,35.60382853,358.52
345,110.64660210,35.60386115,359.99
#back_W15A-W14B_mid
346,110.64660207,35.60395253,359.99
#back_W14A-W12B
347,110.64660205,35.60404391,359.97
348,110.64660197,35.60416780,359.97
349,110.64660189,35.60429169,359.66
#back_W12A-W11B
350,110.64660093,35.60442273,359.86
351,110.64660063,35.60452481,359.69
#back_W12A-W11B_mid
352,110.64659987,35.60463688,359.69
#back_W11A-W10A
353,110.64659912,35.60474895,359.81
354,110.64659867,35.60485881,359.81
355,110.64659821,35.60496866,89.66
#back_W11A-W10A_mid
356,110.64671267,35.60496922,89.66
357,110.64682712,35.60496977,89.66
#back_W10bA-W9B
358,110.64694158,35.60497033,0.31
359,110.64694184,35.60500899,90.81
#back_W9-E9
360,110.64708640,35.60500732,90.02
361,110.64717973,35.60500729,90.02
362,110.64727306,35.60500726,64.32
#back_E9_E9A
363,110.64729533,35.60501596,90.99
364,110.64744325,35.60501389,90.99
365,110.64759118,35.60501182,90.99
366,110.64773910,35.60500975,33.65
#back_9B-8B
367,110.64775954,35.60503472,359.92
368,110.64775934,35.60515982,359.92
369,110.64775913,35.60528492,315.27
#back_7A-7bA
370,110.64775338,35.60528964,269.85
371,110.64764137,35.60528940,269.85
372,110.64752935,35.60528915,269.85
373,110.64741733,35.60528891,359.17
#back_7A-7bA_mid
374,110.64741574,35.60537855,359.17
#back_7bB-6A
375,110.64741415,35.60546819,2.22
376,110.64741576,35.60550179,359.89
#back_7bB-6A_mid
377,110.64741554,35.60559321,359.89
#back_6B-5A
378,110.64741532,35.60568464,359.97
379,110.64741529,35.60571664,359.77
#back_6B-5A_mid
380,110.64741484,35.60580805,359.77
#back_5B-4A
381,110.64741439,35.60589947,0.21
382,110.64741454,35.60593246,0.21
