序号,经度,纬度,航向角(度)
595,110.64675386,35.60193089,89.82
596,110.64689677,35.60193125,89.82
597,110.64703969,35.60193162,89.82
598,110.64718260,35.60193199,94.60
#front1-south24D
599,110.64720388,35.60193059,175.51
600,110.64720417,35.60192758,132.69
#back_south24D-24A
601,110.64720426,35.60192752,89.62
602,110.64734689,35.60192828,89.62
603,110.64748953,35.60192905,89.62
604,110.64763217,35.60192981,89.62
605,110.64777480,35.60193057,359.52
#back_south24D-24A_mid
606,110.64777403,35.60200552,359.52
#back_24B-23A
607,110.64777326,35.60208047,0.27
608,110.64777347,35.60211693,359.60
#back_23B-22A
609,110.64777288,35.60218568,359.69
610,110.64777219,35.60228841,359.92
#back_22B-21A
611,110.64777198,35.60240938,359.19
612,110.64777145,35.60244013,359.92
#back_21B-20A
613,110.64777124,35.60256079,359.70
614,110.64777056,35.60266475,359.79
#back_21B-20A_mid
615,110.64777017,35.60275090,359.79
#back_20B-19A
616,110.64776978,35.60283705,359.24
617,110.64776929,35.60286748,359.85
#back_20B-19A_mid
618,110.64776892,35.60298481,359.85
#back_19B-18A
619,110.64776856,35.60310213,359.77
620,110.64776807,35.60320279,0.78
#back_18B-17A
621,110.64776914,35.60326720,358.46
622,110.64776790,35.60330496,359.66
#back_18B-17A_mid
623,110.64776739,35.60337545,359.66
#back_17B-16A
624,110.64776688,35.60344595,0.25
625,110.64776700,35.60346820,359.84
#back_17B-16A_mid
626,110.64776675,35.60353887,359.84
#back_16B-15A
627,110.64776650,35.60360954,359.77
628,110.64776596,35.60371885,359.89
#back_15B-14A
629,110.64776569,35.60382893,0.61
630,110.64776612,35.60386212,359.58
#back_15B-14A_mid
631,110.64776529,35.60395352,359.58
#back_14B-13A
632,110.64776446,35.60404492,359.72
633,110.64776382,35.60415299,359.88
#back_13B-12A
634,110.64776354,35.60426312,359.99
635,110.64776353,35.60429183,359.83
#back_12B-11A
636,110.64776305,35.60442280,359.55
637,110.64776204,35.60452659,359.90
#back_12B-11A_mid
638,110.64776179,35.60463881,359.90
#back_11B-10A
639,110.64776154,35.60475104,359.63
640,110.64776073,35.60485201,359.73
#back_11B-10A_mid
641,110.64776031,35.60492667,359.73
#back_9A-8B
642,110.64775988,35.60500133,359.87
643,110.64775953,35.60512645,359.87
644,110.64775919,35.60525156,359.65
#back_7A-7bA
645,110.64775890,35.60528965,269.85
646,110.64764505,35.60528941,269.85
647,110.64753119,35.60528916,269.85
648,110.64741733,35.60528891,224.72
