#序号,经度,纬度,航向角(度)
#area_0
325,110.64758703,35.60507170,269.81
326,110.64757374,35.60507166,359.81
327,110.64757300,35.60525105,269.81
328,110.64755970,35.60525102,179.81
329,110.64756044,35.60507162,269.81
330,110.64754714,35.60507159,359.81
331,110.64754640,35.60525098,269.81
332,110.64753310,35.60525094,179.81
333,110.64753384,35.60507155,269.81
334,110.64752054,35.60507152,359.81
335,110.64751981,35.60525091,269.81
336,110.64750651,35.60525087,179.81
337,110.64750724,35.60507148,269.81
338,110.64749394,35.60507144,359.81
339,110.64749321,35.60525084,269.81
340,110.64747991,35.60525080,179.81
341,110.64748064,35.60507141,269.81
342,110.64746734,35.60507137,359.81
343,110.64746661,35.60525076,269.81
344,110.64745331,35.60525073,179.81
345,110.64745404,35.60507133,269.81
346,110.64744075,35.60507130,359.81
347,110.64744001,35.60525069,269.81
348,110.64742671,35.60525065,179.81
349,110.64742745,35.60507126,269.81
350,110.64741415,35.60507122,359.81
351,110.64741341,35.60525062,269.81
352,110.64740011,35.60525058,179.81
353,110.64740085,35.60507119,269.81
354,110.64738755,35.60507115,359.81
355,110.64738681,35.60525055,269.81
356,110.64737352,35.60525051,179.81
357,110.64737425,35.60507112,269.81
358,110.64736095,35.60507108,359.81
359,110.64736022,35.60525047,269.81
360,110.64734692,35.60525044,179.81
361,110.64734765,35.60507104,269.81
362,110.64733435,35.60507101,359.81
363,110.64733362,35.60525040,269.81
364,110.64732032,35.60525036,179.81
365,110.64732105,35.60507097,269.81
366,110.64730776,35.60507093,359.81
367,110.64730702,35.60525033,269.81
368,110.64729372,35.60525029,179.81
369,110.64729446,35.60507090,269.81
370,110.64728116,35.60507086,359.81
371,110.64728042,35.60525025,269.81
372,110.64726712,35.60525022,179.81
373,110.64726786,35.60507083,99.85
#area_9
374,110.64775989,35.60500134,0.21
375,110.64776004,35.60503524,270.21
376,110.64774673,35.60503528,180.21
377,110.64774658,35.60500138,270.21
378,110.64773328,35.60500142,0.21
379,110.64773343,35.60503532,270.21
380,110.64772012,35.60503536,180.21
381,110.64771997,35.60500146,270.21
382,110.64770667,35.60500149,0.21
383,110.64770682,35.60503540,270.21
384,110.64769352,35.60503544,180.21
385,110.64769336,35.60500153,270.21
386,110.64768006,35.60500157,0.21
387,110.64768021,35.60503548,270.21
388,110.64766691,35.60503552,180.21
389,110.64766675,35.60500161,270.21
390,110.64765345,35.60500165,0.21
391,110.64765360,35.60503556,270.21
392,110.64764030,35.60503560,180.21
393,110.64764015,35.60500169,270.21
394,110.64762684,35.60500173,0.21
395,110.64762699,35.60503564,270.21
