#序号,经度,纬度,航向角(度)
#north_10_long_block
265,110.64693680,35.60380979,269.86
266,110.64660323,35.60380911,179.86
267,110.64660326,35.60379829,89.86
268,110.64693683,35.60379897,179.86
269,110.64693686,35.60378815,269.86
270,110.64660329,35.60378747,179.86
271,110.64660332,35.60377665,89.86
272,110.64693690,35.60377733,179.86
273,110.64693693,35.60376651,269.86
274,110.64660336,35.60376583,179.86
275,110.64660339,35.60375501,89.86
276,110.64693696,35.60375569,179.86
277,110.64693700,35.60374487,269.86
278,110.64660342,35.60374419,179.86
279,110.64660346,35.60373337,89.86
280,110.64693703,35.60373405,179.86
281,110.64693706,35.60372323,269.86
282,110.64660349,35.60372255,179.86
283,110.64660352,35.60371173,89.86
284,110.64693710,35.60371241,179.86
285,110.64693713,35.60370159,269.86
286,110.64660356,35.60370091,179.86
287,110.64660359,35.60369009,89.86
288,110.64693716,35.60369077,179.86
289,110.64693720,35.60367995,269.86
290,110.64660362,35.60367927,179.86
291,110.64660366,35.60366845,89.86
292,110.64693723,35.60366913,269.86
293,110.64660366,35.60366845,269.86
