#序号,经度,纬度,航向角(度)
#south_3
302,110.64693917,35.60562156,89.86
303,110.64708738,35.60562187,179.86
304,110.64708742,35.60561105,269.86
305,110.64693921,35.60561074,179.86
306,110.64693924,35.60559992,89.86
307,110.64708745,35.60560023,179.86
308,110.64708748,35.60558941,269.86
309,110.64693927,35.60558910,179.86
310,110.64693931,35.60557828,89.86
311,110.64708752,35.60557859,179.86
312,110.64708755,35.60556777,269.86
313,110.64693934,35.60556746,179.86
314,110.64693937,35.60555664,89.86
315,110.64708758,35.60555695,179.86
316,110.64708762,35.60554613,269.86
317,110.64693941,35.60554583,179.86
318,110.64693944,35.60553501,89.86
319,110.64708765,35.60553531,179.86
320,110.64708768,35.60552449,269.86
321,110.64693947,35.60552419,179.86
322,110.64693951,35.60551337,89.86
323,110.64708772,35.60551367,179.86
324,110.64708775,35.60550285,269.86
325,110.64693954,35.60550255,179.89
#north_7
326,110.64693963,35.60546554,89.81
327,110.64708783,35.60546595,179.81
328,110.64708785,35.60545981,269.81
329,110.64693965,35.60545941,179.81
330,110.64693970,35.60544859,89.81
331,110.64708790,35.60544899,179.81
332,110.64708794,35.60543817,269.81
333,110.64693974,35.60543777,179.81
334,110.64693978,35.60542695,89.81
335,110.64708798,35.60542735,179.81
336,110.64708803,35.60541653,269.81
337,110.64693983,35.60541613,179.81
338,110.64693987,35.60540531,89.81
339,110.64708807,35.60540571,179.81
340,110.64708812,35.60539489,269.81
341,110.64693992,35.60539449,179.81
342,110.64693996,35.60538367,89.81
343,110.64708816,35.60538407,179.81
344,110.64708821,35.60537325,269.81
345,110.64694001,35.60537285,179.81
346,110.64694005,35.60536203,89.81
347,110.64708825,35.60536244,179.81
348,110.64708830,35.60535162,269.81
349,110.64694010,35.60535121,179.81
350,110.64694014,35.60534039,89.81
351,110.64708834,35.60534080,179.81
352,110.64708838,35.60532998,269.81
353,110.64694018,35.60532957,179.81
354,110.64694023,35.60531875,89.81
355,110.64708843,35.60531916,179.81
356,110.64708847,35.60530834,269.81
357,110.64694027,35.60530793,179.81
358,110.64694032,35.60529711,89.81
359,110.64708852,35.60529752,179.81
360,110.64708856,35.60528670,269.81
361,110.64694036,35.60528629,179.70
#north_8
362,110.64694059,35.60525020,89.78
363,110.64708882,35.60525066,179.78
364,110.64708885,35.60524479,269.78
365,110.64694062,35.60524434,179.78
366,110.64694067,35.60523352,89.78
367,110.64708890,35.60523397,179.78
368,110.64708895,35.60522315,269.78
369,110.64694072,35.60522270,179.78
370,110.64694077,35.60521188,89.78
371,110.64708900,35.60521234,179.78
372,110.64708905,35.60520152,269.78
373,110.64694082,35.60520106,179.78
374,110.64694087,35.60519024,89.78
375,110.64708910,35.60519070,179.78
376,110.64708915,35.60517988,269.78
377,110.64694092,35.60517942,179.78
378,110.64694097,35.60516860,89.78
379,110.64708920,35.60516906,179.78
380,110.64708925,35.60515824,269.78
381,110.64694102,35.60515778,179.78
382,110.64694107,35.60514696,89.78
383,110.64708930,35.60514742,179.78
384,110.64708935,35.60513660,269.78
385,110.64694112,35.60513614,179.78
386,110.64694117,35.60512532,89.78
387,110.64708940,35.60512578,179.78
388,110.64708945,35.60511496,269.78
389,110.64694122,35.60511450,179.78
390,110.64694127,35.60510368,89.78
391,110.64708950,35.60510414,179.78
392,110.64708955,35.60509332,269.78
393,110.64694132,35.60509286,179.78
394,110.64694137,35.60508204,89.78
395,110.64708960,35.60508250,179.78
396,110.64708965,35.60507168,269.78
397,110.64694142,35.60507122,179.41
#north_9
398,110.64694190,35.60503333,90.18
399,110.64709024,35.60503296,180.18
400,110.64709020,35.60502214,270.18
401,110.64694186,35.60502251,180.18
402,110.64694182,35.60501169,90.18
403,110.64709016,35.60501132,180.18
404,110.64709012,35.60500050,270.18
405,110.64694178,35.60500087,270.18
