#序号,经度,纬度,航向角(度)
#south_9
211,110.64776478,35.60401065,179.57
212,110.64776488,35.60399983,269.57
213,110.64727279,35.60399681,179.57
214,110.64727289,35.60398599,89.57
215,110.64776497,35.60398901,179.57
216,110.64776507,35.60397819,269.57
217,110.64727299,35.60397517,179.57
218,110.64727309,35.60396435,89.57
219,110.64776517,35.60396737,179.57
220,110.64776527,35.60395655,269.57
221,110.64727319,35.60395353,179.57
222,110.64727329,35.60394271,89.57
223,110.64776537,35.60394574,179.57
224,110.64776547,35.60393492,269.57
225,110.64727338,35.60393189,179.57
226,110.64727348,35.60392108,89.57
227,110.64776557,35.60392410,179.57
228,110.64776567,35.60391328,269.57
229,110.64727358,35.60391026,179.57
230,110.64727368,35.60389944,89.57
231,110.64776577,35.60390246,179.57
232,110.64776587,35.60389164,269.57
233,110.64727378,35.60388862,179.57
234,110.64727388,35.60387780,89.57
235,110.64776597,35.60388082,179.57
236,110.64776607,35.60387000,269.57
237,110.64727398,35.60386698,179.57
238,110.64727404,35.60386088,89.57
239,110.64776613,35.60386390,359.86
#bridge_14-15b
240,110.64776557,35.60404402,179.74
241,110.64776678,35.60382802,269.77
#south_15_long_block
242,110.64727619,35.60382641,179.92
243,110.64727640,35.60369922,89.92
244,110.64728965,35.60369924,359.92
245,110.64728944,35.60382642,89.92
246,110.64730269,35.60382644,179.92
247,110.64730290,35.60369925,89.92
248,110.64731614,35.60369927,359.92
249,110.64731594,35.60382645,89.92
250,110.64732919,35.60382647,179.92
251,110.64732939,35.60369928,89.92
252,110.64734264,35.60369930,359.92
253,110.64734243,35.60382648,89.92
254,110.64735568,35.60382649,179.92
255,110.64735589,35.60369931,89.92
256,110.64736914,35.60369932,359.92
257,110.64736893,35.60382651,89.92
258,110.64738218,35.60382652,179.92
259,110.64738238,35.60369934,89.92
260,110.64739563,35.60369935,359.92
261,110.64739543,35.60382654,89.92
262,110.64740868,35.60382655,179.92
263,110.64740888,35.60369937,89.92
264,110.64742213,35.60369938,359.92
265,110.64742192,35.60382657,90.12
#south_15
266,110.64743225,35.60382655,89.88
267,110.64776568,35.60382712,179.88
268,110.64776571,35.60381630,269.88
269,110.64743228,35.60381573,179.88
270,110.64743231,35.60380491,89.88
271,110.64776574,35.60380548,179.88
272,110.64776576,35.60379466,269.88
273,110.64743234,35.60379409,179.88
274,110.64743237,35.60378327,89.88
275,110.64776579,35.60378384,179.88
276,110.64776582,35.60377302,269.88
277,110.64743239,35.60377245,179.88
278,110.64743242,35.60376163,89.88
279,110.64776585,35.60376220,179.88
280,110.64776587,35.60375138,269.88
281,110.64743245,35.60375081,179.88
282,110.64743248,35.60373999,89.88
283,110.64776590,35.60374056,179.88
284,110.64776593,35.60372974,269.88
285,110.64743250,35.60372917,179.88
286,110.64743253,35.60372008,89.88
287,110.64776595,35.60372065,179.77
#south_16
288,110.64776651,35.60360774,269.83
289,110.64727412,35.60360657,179.83
290,110.64727416,35.60359575,89.83
291,110.64776655,35.60359692,179.83
292,110.64776659,35.60358610,269.83
293,110.64727420,35.60358493,179.83
294,110.64727424,35.60357411,89.83
295,110.64776662,35.60357528,179.83
296,110.64776666,35.60356446,269.83
297,110.64727427,35.60356329,179.83
298,110.64727431,35.60355247,89.83
299,110.64776670,35.60355364,179.83
300,110.64776674,35.60354282,269.83
301,110.64727435,35.60354165,179.83
302,110.64727439,35.60353083,89.83
303,110.64776678,35.60353200,179.83
304,110.64776682,35.60352118,269.83
305,110.64727443,35.60352001,179.83
306,110.64727447,35.60350919,89.83
307,110.64776686,35.60351036,179.83
308,110.64776689,35.60349954,269.83
309,110.64727451,35.60349837,179.83
310,110.64727454,35.60348755,89.83
311,110.64776693,35.60348872,179.83
312,110.64776697,35.60347790,269.83
313,110.64727458,35.60347673,179.83
314,110.64727461,35.60346882,89.83
315,110.64776700,35.60346999,180.22
#south_17
316,110.64776688,35.60344413,269.66
317,110.64727488,35.60344178,179.67
318,110.64727495,35.60343096,89.66
319,110.64776695,35.60343331,179.67
320,110.64776703,35.60342249,269.66
321,110.64727503,35.60342014,179.67
322,110.64727511,35.60340933,89.66
323,110.64776711,35.60341167,179.67
324,110.64776719,35.60340086,269.66
325,110.64727519,35.60339851,179.67
326,110.64727526,35.60338769,89.66
327,110.64776726,35.60339004,179.67
328,110.64776734,35.60337922,269.66
329,110.64727534,35.60337687,179.67
330,110.64727542,35.60336605,89.66
331,110.64776742,35.60336840,179.67
332,110.64776750,35.60335758,269.66
333,110.64727550,35.60335523,179.67
334,110.64727557,35.60334441,89.66
335,110.64776757,35.60334676,179.67
336,110.64776765,35.60333594,269.66
337,110.64727565,35.60333359,179.67
338,110.64727573,35.60332277,89.66
339,110.64776773,35.60332512,179.67
340,110.64776781,35.60331430,269.66
341,110.64727581,35.60331195,179.67
342,110.64727586,35.60330443,89.66
343,110.64776786,35.60330678,89.66
