序号,经度,纬度,航向角(度)
145,110.64741431,35.60598365,269.79
146,110.64726550,35.60598320,179.79
147,110.64726555,35.60597239,89.79
148,110.64741436,35.60597283,179.79
149,110.64741441,35.60596201,269.79
150,110.64726560,35.60596157,179.79
151,110.64726565,35.60595075,89.79
152,110.64741446,35.60595119,179.79
153,110.64741451,35.60594037,269.79
154,110.64726570,35.60593993,179.79
155,110.64726573,35.60593381,89.79
156,110.64741454,35.60593425,180.19
157,110.64741439,35.60589766,269.76
158,110.64726511,35.60589716,179.77
159,110.64726516,35.60588634,89.76
160,110.64741444,35.60588684,179.77
161,110.64741450,35.60587602,269.76
162,110.64726522,35.60587552,179.77
163,110.64726527,35.60586470,89.76
164,110.64741455,35.60586520,179.77
165,110.64741461,35.60585438,269.76
166,110.64726533,35.60585388,179.77
167,110.64726538,35.60584307,89.76
168,110.64741466,35.60584356,179.77
169,110.64741472,35.60583274,269.76
170,110.64726543,35.60583225,179.77
171,110.64726549,35.60582143,89.76
172,110.64741477,35.60582192,179.77
173,110.64741482,35.60581111,269.76
174,110.64726554,35.60581061,179.77
175,110.64726560,35.60579979,89.76
176,110.64741488,35.60580029,179.77
177,110.64741493,35.60578947,269.76
178,110.64726565,35.60578897,179.77
179,110.64726570,35.60577815,89.76
180,110.64741499,35.60577865,179.77
181,110.64741504,35.60576783,269.76
182,110.64726576,35.60576733,179.77
183,110.64726581,35.60575651,89.76
184,110.64741510,35.60575701,179.77
185,110.64741515,35.60574619,269.76
186,110.64726587,35.60574569,179.77
187,110.64726592,35.60573487,89.76
188,110.64741520,35.60573537,179.77
189,110.64741526,35.60572455,269.76
190,110.64726598,35.60572405,179.77
191,110.64726601,35.60571794,89.76
192,110.64741529,35.60571844,179.96
193,110.64741532,35.60568284,269.88
194,110.64726617,35.60568257,179.88
195,110.64726620,35.60567175,89.88
196,110.64741535,35.60567202,179.88
197,110.64741538,35.60566120,269.88
198,110.64726622,35.60566093,179.88
199,110.64726625,35.60565011,89.88
200,110.64741541,35.60565038,179.88
201,110.64741544,35.60563956,269.88
202,110.64726628,35.60563929,179.88
203,110.64726631,35.60562847,89.88
204,110.64741546,35.60562874,179.88
205,110.64741549,35.60561792,269.88
206,110.64726634,35.60561765,179.88
207,110.64726637,35.60560683,89.88
208,110.64741552,35.60560710,179.88
209,110.64741555,35.60559628,269.88
210,110.64726640,35.60559601,179.88
211,110.64726643,35.60558520,89.88
212,110.64741558,35.60558546,179.88
213,110.64741561,35.60557464,269.88
214,110.64726645,35.60557438,179.88
