序号,经度,纬度,航向角(度)
295,110.64717901,35.60203421,269.82
296,110.64703830,35.60203384,269.82
297,110.64689760,35.60203348,269.82
298,110.64675689,35.60203312,269.82
299,110.64661619,35.60203276,269.82
300,110.64661618,35.60203276,179.82
301,110.64661621,35.60202372,89.82
302,110.64675692,35.60202408,89.82
303,110.64689762,35.60202444,89.82
304,110.64703833,35.60202480,89.82
305,110.64717903,35.60202516,269.82
306,110.64717902,35.60202516,179.82
307,110.64717906,35.60201611,269.82
308,110.64703835,35.60201575,269.82
309,110.64689765,35.60201539,269.82
310,110.64675694,35.60201503,269.82
311,110.64661624,35.60201467,269.82
312,110.64661623,35.60201467,179.82
313,110.64661626,35.60200562,89.82
314,110.64675697,35.60200598,89.82
315,110.64689767,35.60200634,89.82
316,110.64703838,35.60200671,89.82
317,110.64717908,35.60200707,269.82
318,110.64717907,35.60200707,179.82
319,110.64717911,35.60199802,269.82
320,110.64703840,35.60199766,269.82
321,110.64689770,35.60199730,269.82
322,110.64675699,35.60199694,269.82
323,110.64661629,35.60199658,269.82
324,110.64661628,35.60199658,179.82
325,110.64661631,35.60198753,89.82
326,110.64675702,35.60198789,89.82
327,110.64689772,35.60198825,89.82
328,110.64703843,35.60198861,89.82
329,110.64717913,35.60198897,269.82
330,110.64717912,35.60198897,179.82
331,110.64717916,35.60197993,269.82
332,110.64703845,35.60197957,269.82
333,110.64689775,35.60197920,269.82
334,110.64675704,35.60197884,269.82
335,110.64661634,35.60197848,269.82
336,110.64661633,35.60197848,179.82
337,110.64661636,35.60196944,89.82
338,110.64675707,35.60196980,89.82
339,110.64689777,35.60197016,89.82
340,110.64703848,35.60197052,89.82
341,110.64717918,35.60197088,269.82
342,110.64717917,35.60197088,179.82
343,110.64717921,35.60196183,269.82
344,110.64703850,35.60196147,269.82
345,110.64689780,35.60196111,269.82
346,110.64675709,35.60196075,269.82
347,110.64661639,35.60196039,269.82
348,110.64661638,35.60196039,179.82
349,110.64661641,35.60195134,89.82
350,110.64675712,35.60195170,89.82
351,110.64689782,35.60195207,89.82
352,110.64703853,35.60195243,89.82
353,110.64717923,35.60195279,269.82
354,110.64717922,35.60195279,179.82
355,110.64717926,35.60194374,269.82
356,110.64703855,35.60194338,269.82
357,110.64689785,35.60194302,269.82
358,110.64675714,35.60194266,269.82
359,110.64661644,35.60194230,269.82
360,110.64661643,35.60194230,179.82
361,110.64661646,35.60193325,89.82
362,110.64675717,35.60193361,89.82
363,110.64689787,35.60193397,89.82
